timestep,import_capacity_kw,export_capacity_kw
78,5009.642567327892,3923.7401390252967
79,2716.9289968139456,2050.2683934051865
80,2357.0078906175963,2016.436111435764
81,2448.501163635872,2075.353510737257
82,2619.8902975190217,2000.4139605607606
83,5235.389512299585,3794.1692316280432
84,4961.955556825811,4226.936607084762
85,5006.6270406716885,3923.887098941541
86,2338.1871688883416,2108.3625008885383
87,2726.0762408192595,2129.521191007098
88,2543.4069537110754,2047.2597274319658
89,2487.2082978236826,2087.084041273395
90,4806.114025509594,3927.947592120855
91,4680.4312576625325,3824.8629125929924
92,5125.257966729413,4052.658185365182
93,2551.9441874575464,2067.648741441949
94,2611.1091123261,2037.743187373243
95,2374.0326403327877,2059.496290335136
96,2449.176191605008,2031.5404203428807
97,5209.83885118008,4072.1024033633607
98,4911.248409673614,3778.25765939454
99,5040.765206295518,3845.5325779713044
100,2467.0646870223454,1952.9817486184866
101,2509.756657968434,1968.562933457861
102,2459.7315594892257,1943.767827986391
103,2534.255887245867,1920.7264285478143
104,4565.401929534367,4141.742825583058
105,5309.960128361207,4025.4838452833646
106,4715.444224360005,3929.989848939362
107,2563.6996191043363,1994.2318288234012
108,2429.3500752450973,1845.4669501206408
109,2846.3542339301084,1989.6029507282237
110,2485.482930468659,1941.5675563661807
111,5259.005700151195,3654.819903906558
112,5118.092710545078,3962.1422864003257
113,5099.149039630653,4085.3947771434705
114,2473.024480597689,1927.1084280354414
115,2621.6335317389207,1870.8869013044512
116,2700.8158874966903,1933.134756514415
117,2734.8964446882546,1988.964384274481
118,5085.3826914337305,3878.0788634690775
119,5096.765507101173,3841.092912358596
120,5048.255003524271,4169.695056646833
121,2510.342593144755,1882.4985609098194
122,2437.8805664995116,2036.5870663638339
123,2291.6951361193555,2429.392850014662
124,2569.3704869152325,1987.9329443037684
125,4671.651858260027,3633.6213287823616
126,5549.074286434637,4042.0652544083887
127,4771.350880287121,4158.744889641419
128,2511.249983631244,2011.8221722751346
129,2507.1137408699897,2023.7505927061154
130,2296.7807820529547,2014.2480156923216
131,2499.611802468917,1932.3555787225778
132,5152.51334463892,4223.18078290831
133,4746.679002975085,3890.3173137350823
134,4677.663696665564,4076.164319182187
135,2510.075016943315,2035.5151575903885
136,2578.4027843988933,1936.702647820076
137,2670.443851308332,1987.118678653022
138,2375.5005380861653,2186.947969110421
139,4891.929365933438,4022.9488703020406
140,4876.63235993203,4386.000025141462
141,4604.261360562492,3824.925142340736
142,2521.6475932287362,2258.072346857688
143,2512.9590722439243,1941.6858045641409
144,2699.507024968459,2103.325843650017
145,2594.3526383906365,2113.2429046929697
146,4732.468033217332,4028.7499317668016
147,4970.738118480172,4149.931407735949
148,4848.642163665805,4189.99344155129
149,2581.341161250348,2091.074144794353
150,2653.245478074868,1916.2576554685265
151,2509.4368256498183,1845.635741319296
152,2641.6747445663636,2161.654951372638
153,5177.865678429594,3991.1007102111193
154,4882.584968243164,3742.8023057164755
155,5412.846936228716,3810.8620176185063
156,2495.981536490774,2091.382663521065
157,2562.73743389215,1984.07970465278
158,2517.39859182972,2093.837567363751
159,2513.6306271049857,1959.963808950299
160,5081.818984483007,4228.896125456307
161,5299.8311149607625,3930.9709559879257
162,5092.915769977899,4152.4488790107025
163,2351.509581426233,1690.0186786835839
164,2372.532228274558,1985.2989916411661
165,2552.745937441286,1880.1501959931506
166,2262.944234179533,2157.369716035326
167,4305.294737317073,4035.1053129936777
168,5043.7024706008,3648.704053289162
169,4691.534236942092,3709.5203593111373
170,2450.918779576727,2182.1248186901025
171,2519.7428629032925,2090.324186078857
172,2466.807359726197,1978.1447065969235
173,2605.31645890481,1816.325284219402
174,5055.5644636148945,3828.4555280004442
175,5343.825287384731,4174.7375918774715
176,4557.282824040024,3959.6613997949826
177,2276.556334699505,2045.8249494174838
178,2433.0414745724734,2160.2727928725308
179,2462.3630869034837,1989.3685199910274
180,2771.6938096931103,2121.802528971114
181,5160.423498898321,3780.358251507401
182,4894.434916527795,4000.6646706961596
183,4888.499615919164,4312.123817201457
184,2645.06657856178,1891.2768028654125
185,2270.9880043646126,2079.7504433688696
186,2435.511452305848,2027.525210452799
187,2534.1851967321786,2069.993323518389
188,5114.488715076346,3963.410216863451
189,4914.517127308638,3692.5109685937023
190,4988.721998920191,3761.009952434382
191,2504.463318132691,1991.4768770227968
192,2443.4737009776813,1778.2607304418589
193,2463.997275836566,2038.4614045980363
194,2411.0048813695985,1866.9213144609391
195,4844.991653095888,3504.75096729453
196,4779.028002299528,3948.236571283015
197,4898.002615647287,3861.0532658715138
198,2513.383513200047,1983.6386474187916
199,2484.7306101414392,1999.7232038981801
200,2446.7014331204405,2029.4499969550145
201,2476.8800903516867,1875.946853446877
202,5382.833430758252,4229.316235452391
203,4802.68122063036,4195.3283517120335
204,4823.438720956899,3797.400069907157
205,2353.3254890502208,1974.0180462924268
206,2369.56602912878,2062.519784649565
207,2580.880160649802,1862.5974073855919
208,2256.0365719048214,2106.9711533149716
209,5085.558953853063,3523.564284591834
210,4956.2076119529775,4412.334813588375
211,5585.384277667869,4065.094969363056
212,2671.8958418265092,2187.142813618917
213,2339.694002532165,2057.22180975775
214,2614.8198283931733,1965.1549465834455
215,2455.9876226873844,1955.5843923363768
216,5194.43798324584,4335.679937502169
217,5143.774027726254,3717.851346021696
218,5077.714475959667,3641.299086646859
219,2575.378747356261,2008.1988140462124
220,2282.5368436313124,2204.7204590620795
221,2398.892943843576,1991.9356707628035
222,2511.7094982066933,2052.4602066710427
223,5325.187912625902,4099.367200103599
224,5006.358439219242,4018.398042885538
225,4930.423063833686,4243.383885018325
226,2402.0569347751484,2190.153167142897
227,2647.648355325627,1875.4538691937805
228,2513.9019847477393,1947.0846333301329
229,2326.2489557260196,2137.943324185581
230,5026.955242936498,3798.3725100761535
231,5161.824292063543,3718.6977435918297
232,4551.206724222538,4137.872536734198
233,2528.5176542476506,1997.8066966070633
234,2265.8220750202267,2110.3035414269652
235,2465.8385451477084,1998.3436298992337
236,2593.6695670903405,2089.757456315631
237,5199.315490430862,3919.0727424610545
238,5208.286539255413,3860.4214448643133
239,4886.087532121203,3936.8134468361695
240,2499.3615324218995,1818.6024857268746
241,2539.423633868689,1953.8093795535806
242,2435.960306134189,2133.5322205195557
243,2291.880974642861,2178.981559966388
244,5171.564885342743,3894.605720723902
245,5006.397612522899,3886.72196122561
246,4534.1822395239715,4054.13168283304
247,2694.6303839154166,2108.8457617289805
248,2313.0507043611256,1985.0098269442083
249,2646.8632300348245,2159.8776771938415
250,2544.7437619529433,1852.7472629957756
251,5158.994819477841,3905.7114735529676
252,5054.338238654896,4044.9333332541696
253,4824.070772666909,3895.2205041628786
254,2461.6447587469174,1996.236532304693
255,2530.086542936314,2151.931325434943
256,2564.6757168662193,2179.628399872014
257,2501.8110615189785,1901.4848492264553
258,4968.588328738483,3757.4941747913267
259,5209.923899991822,3992.1473864122004
260,4745.710807585129,3799.4400787104955
261,2648.8584551086938,2036.8181636013715
262,2346.6399928505152,1893.3127834395398
263,2168.1620355099712,1937.9498990647508
264,2497.3228430014706,2033.881003662888
265,4744.614325011563,4141.521237293617
266,5035.35334684115,4137.208529022279
267,4888.8922850953195,3952.243477188435
268,2322.0294966703436,1889.8669489416752
269,2647.822298126656,2030.716789561471
270,2398.400170207108,1983.546708188948
271,2396.960397395202,2056.4802059624203
272,5229.138639508483,4459.254220655083
273,5078.0078638438445,4027.773605071273
274,4951.190948865082,3930.4925678648797
275,2742.111344297678,1994.7367259075877
276,2434.7460755705742,1893.3137436083105
277,2439.319029673058,2045.8973893253942
278,2493.279247641112,1931.9298048088947
279,5170.181792992127,4177.102408743518
280,4545.946615977106,4114.108929421786
281,5133.576507360383,4090.517868281098
282,2500.679006958061,2060.5795581013804
283,2515.973228769351,2017.2442447355165
284,2408.5882005298986,2079.5490192774078
285,2743.2483135410794,1966.625184729674
286,5108.489016641515,3873.3739950482895
287,4972.9626182072,3562.2313114905796
288,5256.066469622008,3713.127597797639
289,2433.518727432303,2045.528887053455
290,2401.4481812237273,2074.908186437197
291,2490.25479804342,1909.8307877215036
292,2350.231967039748,2266.6680293686927
293,4593.376791100662,4280.786889693481
294,5179.450318774953,4223.215765023508
295,5168.809589664132,4210.488402445462
296,2701.1387941896082,1938.6893919641598
297,2457.62731420169,2004.5905577431506
298,2470.488003744602,1997.6749170138708
299,2450.9484916935066,1974.823341318537
300,5267.992928859726,4339.289907645717
301,5055.930700834762,4011.313709137549
302,5268.632589642794,4218.7379752736515
303,2758.7699502977825,2012.856779023768
304,2539.7770364803346,2145.7342826556223
305,2612.3308824106557,1827.0227143627956
306,2406.0890765596887,2070.0962330270086
307,5275.293877473491,4108.763211407507
308,4809.738416608784,3903.18088171756
309,4767.691341017385,3709.92247712659
310,2442.4118409485704,2127.9338695340375
311,2400.0913653508273,1999.3572002826522
312,2602.7624774908386,2133.375339240188
313,2460.848631364141,2125.355852027043
314,5027.084521125998,4115.753986597443
315,4900.08462201814,3940.077913536133
316,4441.924872117476,3942.633599232167
317,2467.942291641233,2050.925610605675
318,2493.1802346894588,2009.1882159826655
319,2590.7755983086677,1871.940090716136
320,2386.4447517609237,1938.7175033330507
321,5362.109818904326,3930.9483895211674
322,5253.008729948087,3871.171839428354
323,5274.284307101154,4191.530091365621
324,2321.0371388318067,1956.2066159885371
325,2540.7419466366377,1889.2118734637697
326,2592.7415596817495,1992.7431318630772
327,2695.0358579347626,2027.883120604328
328,4924.633569626711,4040.6900490915614
329,4983.311266208279,3842.4493359923385
330,5509.1971473776775,4096.221844698518
331,2606.4749107996713,1976.2594340656801
332,2486.713230417223,2017.504709055964
333,2367.5050972977265,1921.3875017374512
334,2472.82655480123,2030.4843554675092
335,4864.431026759947,4090.5506941755707
336,4765.1529318839885,4090.6661148104345
337,5203.389883256784,4147.013582879792
338,2430.441211505755,2089.1509607436096
339,2483.5528635793885,2073.109424447483
340,2364.7498085498337,2090.5751501878267
341,2542.8160526260385,2010.2290948262182
342,5167.8593924679735,4103.48806469919
343,4774.411186927541,4048.805618952276
344,5436.5135490604425,4190.183011761923
345,2671.211706268303,2092.942746610534
346,2801.908249587559,2043.3584951957346
347,2561.090474361229,1920.706702469244
348,2427.5551655193503,1978.8177747426603
349,5068.873763333086,3982.3328896859543
350,4891.028325531853,3831.198166402832
351,4992.655033560569,4041.2734767450447
352,2587.8423770980653,1892.2094289286042
353,2407.4258540506166,1976.9494005329295
354,2508.982158337672,2061.0021253942655
355,2371.455812502848,1947.1611397009674
356,4809.078767375189,3663.096771413703
357,4886.601838529151,3931.866906096154
358,4731.487587335754,4092.6178730490888
359,2707.350219568102,2034.2838996570536
360,2632.746393250832,1921.936054839451
361,2598.7108238853157,1917.3493211567074
362,2352.0937941412258,2247.9234882457913
363,4784.734704149314,3767.5104675519497
364,4982.662031374592,4239.015279948676
365,4595.176588983545,4276.565260173157
366,2339.435110417632,2107.596336342015
367,2349.6387426319416,1715.1884599596826
368,2484.8176302482743,2025.7784379752338
369,2437.821856668039,1997.1262483799221
370,5231.371476287163,4138.827491840632
371,4768.498252115552,4260.360457089718
372,4881.138140472251,3996.394998795523
373,2750.8287537062765,1932.580890148376
374,2253.531811174363,2025.160946573055
375,2463.315538948199,2030.5430217373353
376,2559.684452881486,2059.8147248543496
377,5066.875822402562,3936.8498729987546
378,5470.876207750468,3926.278830039694
379,5064.186801345057,3930.8632059775064
380,2287.827768215429,1875.4702020324464
381,2675.664599257227,2140.7026460009915
382,2471.8220169615206,2125.7280739402145
383,2458.836166838467,2128.2424026958747
384,4849.183083721227,4167.7897356918
385,5125.616640376242,4015.7575045200665
386,5123.220414020841,3991.033618121846
387,2506.027028304642,2160.856690648793
388,2531.73820653203,2020.5694736193132
389,2326.8198869085422,2087.0025808030405
390,2588.6306604353636,2065.930955021398
391,4863.2800256842775,4071.129012849324
392,5386.642962457111,3713.8849023818707
393,5317.095369966036,3959.6790075173153
394,2737.2516116792895,1901.4440691609814
395,2562.9402476809887,1929.7201815336946
396,2434.22026201069,2028.6912645997431
397,2525.0420988520004,1810.615892854631
398,5226.720091642108,4236.12298399411
399,5101.4513412268125,3999.9382687543894
400,4694.062458607799,3860.3848695355828
401,2529.413094591979,2099.3273422806833
402,2696.5689794668656,1869.0221071664855
403,2399.4555334574384,1945.0031707647056
404,2330.30794052238,1992.6073230735165
405,4873.305561350964,3956.644975676813
406,5416.959353937007,4337.290081047992
407,4727.532452201545,3883.608466712809
408,2641.3578121359947,1995.8522190001954
409,2713.5822050922075,1995.124707382945
410,2439.370511679656,2038.6934309078465
411,2491.298319855476,2075.595835815695
412,5262.30415937258,3665.7850462928313
413,5037.19048094857,4041.5898597949226
414,4958.084524561729,3877.5530860097188
415,2569.9273665719497,1853.9158741130816
416,2110.032547618131,1914.0212923702659
417,2519.615902323539,2121.7087484613257
418,2299.500167915598,1867.666947454434
419,4935.038905618083,3627.1705602644474
420,4715.431538068179,3731.8491702076735
421,5068.839411314132,3910.8693546971554
422,2537.5574740229695,2102.9470593976284
423,2618.4934409871785,2113.522391273282
424,2538.385639205321,2061.6520989668174
425,2600.137875119489,1872.4313978592866
426,5058.988421048457,4033.35855226851
427,5055.0697408533315,4171.3750736411275
428,4931.637983821153,4072.807424001322
429,2369.030963315711,1970.9075806618844
430,2724.489443677816,2097.6682112492604
431,2169.6270221775417,1891.4883516044968
432,2570.7424143983844,1962.3651485877144
433,4832.8951298607835,4097.688801450755
434,5022.020285670787,3667.209860215969
435,5574.423033595451,3806.109757463611
436,2480.1511175972455,1963.7475493964284
437,2297.0869503474823,2111.773770818002
438,2376.671454754484,2041.468341258383
439,2509.626033155745,1968.780080820281
440,4726.796295344666,4074.400711539016
441,5120.944548962431,3684.6304434434032
442,4957.085320295772,3820.866567735315
443,2578.6507340978255,2089.694159703796
444,2544.624979398661,2064.347378203741
445,2433.8718011621368,1896.852423809821
446,2683.3960018383323,1985.2765472631206
447,4790.847289849839,4084.040018892959
448,4904.206447873909,3952.74537598762
449,5146.101981678415,3652.554572248598
450,2611.9904051142016,2036.025748001476
451,2618.895026968917,2219.179471313939
452,2461.1651767444173,1969.2305986207496
453,2576.8442333428056,2136.56587533926
454,5388.733863757218,4088.048310664133
455,4878.282367671533,3758.225473801543
456,5156.246131677113,3917.338034526579
457,2611.0753176294415,2074.404915779342
458,2414.708338185291,2093.498486756013
459,2485.7232164964234,2067.0279405090114
460,2500.8736807010673,1897.6811158052271
461,4877.508865237774,3925.532033909291
462,5061.965249657856,4142.518376262338
463,5111.453878467139,4171.864220135157
464,2415.8039893720697,1976.5594161871472
465,2636.756790426159,1953.1313767585377
466,2430.9764064420215,2061.6055686891514
467,2477.025240177662,2010.2328875697633
468,4921.612373445795,4243.264505868025
469,4797.391715152662,4281.4387782652575
470,4934.351896308499,4137.041159116242
471,2434.8337732681975,1953.629571330109
472,2413.9458351962526,2033.356005839555
473,2356.1128346492487,1992.24013808896
474,2460.978644508611,2171.2487217917005
475,4876.983017944807,3977.612972299155
476,4774.86159723137,3776.159625920989
477,4895.082284783043,4205.62216925975
478,2450.4958500243815,2032.7590330865903
479,2535.183152496594,2011.3420455494895
480,2739.635948963044,2060.136765111282
481,2502.1944115921706,2130.2716686867784
482,5161.9571397737045,3661.0525912310627
483,4991.419607301607,4011.8859868495847
484,4549.482285904482,3728.437253726213
485,2501.1122250179437,2227.191109789133
486,2698.600742590978,1852.4313902471974
487,2733.302245093643,2040.525909314745
488,2610.579371839379,1950.1755069005485
489,4898.936707845226,4029.5834681320334
490,4718.732535053858,3730.858144334591
491,4487.175164000982,4363.17016580587
492,2635.7822694112065,2003.75247130407
493,2639.815675430864,1771.7618577165163
494,2580.4054964281186,1701.189701021096
495,2192.6624098208736,2089.101388538601
496,5289.1232372574905,4049.3860001256853
497,5047.200372645886,4137.584239656109
498,5133.518188018149,4069.454134672344
499,2418.815624064033,2028.9371393081233
500,2612.812461124412,1957.7322480157977
501,2554.9713346576946,1914.2898653072334
502,2394.574954809086,1924.8408867897388
503,5049.459700238936,3867.509129769792
504,5177.3879862913,3897.0325039804825
505,4685.38598212394,4386.388213848282
506,2466.4150758852484,2036.7874891273798
507,2572.14996918085,1982.459484201961
508,2586.2685510182605,2004.2931511585564
509,2400.566295772366,2003.439698954864
510,4874.381276761431,3824.378764700478
511,5168.209997393593,4117.28861329473
512,5281.845295140487,4078.637880577662
513,2482.883587309782,1957.3475453706446
514,2371.601900549559,1823.8545414611744
515,2434.27920582171,2115.7649118223862
516,2462.5499215098494,2050.050519907441
517,5023.335623101401,3989.1559035895434
518,4696.741829403135,3836.5585675147136
519,5310.72573566663,3757.062707901677
520,2571.885191910797,1944.0169816215564
521,2432.207651740519,1913.161284697988
522,2522.282061211911,2094.4455148482816
523,2478.8214039930513,1891.0712861743357
524,5247.22408705386,3710.545639955151
525,4592.680714411172,4121.070865920309
526,5017.004924039317,4071.2650806477673
527,2348.0046712749977,1981.174968025028
528,2524.6204898754613,1931.0381404859852
529,2534.9363199206127,2031.8714112940172
530,2360.230596395108,1841.9160285578541
531,5271.181027614805,4365.43278190482
532,5056.772587359825,3576.3689648339964
533,5236.857392560318,4021.3966997777534
534,2457.4681197531063,1845.8577687856805
535,2293.24906015072,1978.6634111034944
536,2518.1370986319557,1957.098865592558
537,2509.2624636590253,1996.1321834982948
538,4590.533067895936,4139.712609101061
539,5241.757952882909,3870.1822397071865
540,4673.8516196301425,4087.6183413308704
541,2565.4321695565973,2110.320567451434
542,2509.9197410645224,2013.5168036439284
543,2421.3948342612407,1849.7225246909977
544,2409.4544589628463,1876.6788659514407
545,5222.506798715316,3952.3469459646444
546,5060.630402383001,4088.3696537635483
547,4674.361274091839,4013.8146893238204
548,2338.389140508904,1913.7068942649532
549,2400.760419067211,1784.7515368110817
550,2408.889415439662,1815.7037549990544
551,2687.7393825172453,2026.509929795104
552,4770.410044989487,4355.22677407235
553,5204.111034555369,4202.252166558921
554,4669.780484673614,4333.058282467155
555,2454.408379903728,1983.517599308586
556,2477.394496440382,2053.936154249276
557,2514.5072109783164,1978.7986128441578
558,2349.1450831266693,1981.4504783387606
559,4852.161076690308,3997.3466956238253
560,5035.585129619484,4225.331482810639
561,4930.811913462267,3433.599911895141
562,2496.738876166081,2186.9111517064975
563,2579.411819235453,1827.7203259546511
564,2410.7079092264125,1864.9234978327759
565,2673.816051792675,2127.425410233086
566,4630.201598732362,3965.055594876442
567,5258.903390435875,4346.854662181632
568,5178.324459394693,3879.9813179105945
569,2485.0707270436064,2328.1482120831392
570,2789.361330067912,1856.9497083661504
571,2668.5027736826273,2033.9251330427492
572,2307.142992986658,2022.7514001430413
573,5195.094179275949,3881.019402498424
574,4758.459750149422,4096.755665934306
575,4901.086194786035,3911.296696385094
576,2570.630247388694,1841.360052030831
577,2353.4749972445566,2202.2019226850643
578,2404.7656341177917,2013.2683463744652
579,2480.8597937472705,2096.3446295521007
580,4870.257607379893,4001.9104689727856
581,5034.334336289698,4022.60749528926
582,4930.706643220092,4032.8997520374273
583,2340.0402858426987,1966.2732049279484
584,2518.5219914897943,2039.4548388353426
585,2534.2220411241474,1998.1803747204015
586,2497.4543991975183,1864.4502611662458
587,5113.676338481809,3813.004897534052
588,4473.685097633347,4104.0473688640795
589,4620.950590195713,3757.231700599756
590,2428.050383766338,2077.7135462613805
591,2455.0659480800446,1941.927500821113
592,2750.9082712162226,1859.4705700819823
593,2019.9440422480272,1931.902963103241
594,4916.202366958494,3794.6828130570375
595,5424.703280377332,4070.4687488414343
596,4208.770813804927,4492.484717419708
597,2602.1151721007736,2118.347718869322
598,2409.6630240247346,2009.4413642020875
599,2647.9673515664017,2042.343560164526
600,2317.13406207246,1950.5479288177523
601,4835.938839677585,4077.0694096135057
602,4876.419901864393,3967.335612108857
603,4861.7431521363715,3943.0719320560306
604,2506.1257525832075,2191.244690584143
605,2517.4475300193453,1945.8490351146736
606,2529.8849752141473,1920.00486105811
607,2325.2435374638735,2024.1885700749913
608,4526.696979936849,3547.9371300228904
609,4799.259090655588,4290.848439627689
610,5074.558608572196,3694.141695062397
611,2375.613117316657,1924.7954935408854
612,2312.212891552932,2052.7922595134673
613,2510.3797263338433,1921.9385439010748
614,2597.5738235092326,2088.7265782072636
615,4758.037460481491,3784.3421252297007
616,5028.50492454006,4011.2223850568976
617,4782.179050953374,4018.8401722340022
618,2431.2608776745437,2134.6145672038115
619,2461.4251756630715,2015.7915462626538
620,2484.8780184144425,1857.6909117920318
621,2438.07392431021,1909.0209140335953
622,5279.181110944907,4028.3594177143423
623,4880.592526792599,3738.716085448311
624,5328.462366069514,3905.6543706919624
625,2388.702713416753,1935.2745028465995
626,2792.6995308796186,1931.8416567317888
627,2573.606073802657,1908.8139813987564
628,2571.957847616828,2033.946102630153
629,4716.6584117857865,3781.8265495202404
630,5044.6395383411655,4055.564417526725
631,4705.313157214962,4099.828603744862
632,2433.793408262063,2176.375283599719
633,2351.6585234588556,1917.1698354621412
634,2552.7671263881675,1869.7031003612665
635,2554.541075737755,1992.3049603965815
636,5316.6304801804445,3842.1100361339463
637,4882.24018466808,4256.466883224336
638,4960.010356694063,4087.6605988199703
639,2547.233188833612,1988.6408156131647
640,2570.7014854479758,1928.230936646324
641,2515.2239465470107,1955.5269523745983
642,2520.281584446405,2131.614517859284
643,4884.610525057721,4418.039377956626
644,4547.733728268337,4306.662684963852
645,4965.205785965335,4065.498839261572
646,2543.5497115140233,2125.846866455384
647,2720.4534943480116,2144.1357562610433
648,2499.81825393407,2004.1771048486164
649,2463.606184734105,2053.995930037971
650,5159.854217704976,4067.947077806872
651,4808.358529631807,3821.592094319518
652,5122.250811069475,4019.083106027903
653,2398.492111341512,2116.0321874336746
654,2454.702238225057,2157.394721342509
655,2281.066160601581,1817.3213911694597
656,2532.3651671693615,1951.7937640657092
657,4750.950886716151,3929.6464817865663
658,4771.752067859511,4054.7275444462975
659,5111.040467682397,3944.2358241217794
660,2607.8950983553655,2033.1938251190218
661,2444.8773210454146,1908.3383958955505
662,2521.963717939985,1818.452707305321
663,2611.410317368609,2139.839061591459
664,5246.221750867334,3985.716539617984
665,5859.06833759201,3881.777179193322
666,5361.071287263969,4149.648412805853
667,2461.159855218459,1948.848568203954
668,2607.4362198323215,2003.4850098871634
669,2618.461693583256,1920.834651184982
670,2363.918065805138,1920.969267646075
671,4797.8284607596925,4376.787101800183
672,4885.118494367678,3902.695386847579
673,4953.136025021609,3868.6803715769242
674,2483.0905206983757,2120.1492599171006
675,2597.3417631712036,1968.6388338491738
676,2630.4154919358293,2008.2027954310026
677,2454.530434903443,2011.7103625677473
678,4627.86629207365,3957.6901240643247
679,4618.44384910145,4122.811337145092
680,5030.423501706423,3809.907136855804
681,2542.172299065177,1764.8218170512532
682,2606.503283737789,1979.0217181871221
683,2426.0338402423085,1763.1880486680225
684,2475.465016114239,2048.12372224464
685,5199.3791004976165,3742.180325579794
686,5457.0896984104365,3842.971034675545
687,4649.472444061454,4054.9198609988284
688,2375.667371168893,1927.0599569410049
689,2688.3950543110977,2264.886487610932
690,2569.469339248492,2024.9483442026924
691,2545.849143934776,2189.3729152385135
692,4850.149129710788,4331.121600220503
693,4758.99811115819,4222.919370239218
694,4442.509840748868,3699.408489049197
695,2483.350629797004,1969.2290092044043
696,2500.0249678001796,1839.119792322962
697,2436.704931488189,1950.0956405591273
698,2348.955253207628,1857.653417779431
699,5460.635448176287,4243.577709541435
700,5151.255228882141,4273.627261551305
701,4692.901748807584,4032.622242517924
702,2478.6213321674913,2001.624938082832
703,2169.560949674698,2086.8807385879322
704,2628.0887970653844,2210.1036752783393
705,2743.654241257627,2089.798433709782
706,5152.857675907774,3892.216200964206
707,4784.053746507461,4100.334958143125
708,5423.177735188239,3776.921625831362
709,2489.4997993066377,1973.663198723266
710,2449.9449445504256,1979.9056220168184
711,2583.578710026857,2023.2720255136662
712,2519.425289440435,2104.6711846486887
713,5233.778250086163,4021.8331655928105
714,5273.389640839031,3884.0392980066636
715,4956.576218826816,3841.0552307986736
716,2468.2708827889246,1991.571616344588
717,2163.163942230721,2068.8200144460275
718,2470.5114079112036,1997.7116457017537
719,2514.1853290896934,2160.5901404811307
720,4784.984363835926,3913.2100246383393
721,5137.391145926996,3775.5291174555978
722,5047.960392455138,3773.726684736953
723,2428.8635891248705,2018.0927966206577
724,2600.5435295246148,2091.5278020132587
725,2724.304447043656,1854.7852340790448
726,2405.9287963901957,1914.368627074713
727,5190.0986254172885,3907.7296077937676
728,5145.411838509805,3999.794090935502
729,5067.406952380189,4049.84704015833
730,2293.9881959345844,2007.2772364344185
731,2500.607112157493,1911.0022526192906
732,2793.6526366537087,2050.0280576356245
733,2491.1489499132904,2048.992167672723
734,5416.552555101725,3940.2086286203184
735,5106.481937363411,4162.866274263582
736,5591.206055527231,3897.051205055492
