timestep,import_capacity_kw,export_capacity_kw
199,2441.539522979028,2060.0083414852024
200,2372.8333783187463,1773.0212220976155
201,2571.5839248264206,2086.2390789942315
202,5278.105441019503,3826.1485539497635
203,5049.593064783238,3958.638006362179
204,4564.262024718284,4363.880383424484
205,2518.2873616897646,1877.9009032434387
206,2277.1955715455474,2131.4447727167717
207,2603.319230058513,2016.3725404089887
208,2508.65777590075,1911.9268915273383
209,5163.721266557727,3896.3972599106514
210,5176.707628551621,3940.977552482192
211,4603.878210041241,3880.841729681313
212,2525.5933091028696,2034.7517852804815
213,2527.1620312376112,2140.191419050337
214,2431.069805309943,2016.2036899424338
215,2452.4419710804796,1963.629402603062
216,5138.776303328786,3990.232589912325
217,5056.601322725789,4139.685902012748
218,5305.446384493259,3908.0536304055922
219,2613.7912131475136,1941.3864971767055
220,2452.6774975948138,1934.580735626768
221,2303.07451293383,2015.2553939191403
222,2481.5555200801773,1892.5642788139146
223,4782.507561569796,3836.2299548843507
224,4772.080728428561,4243.476119806818
225,5069.950744704215,3923.82374086587
226,2463.227499503874,2119.7056591493347
227,2479.50650231448,1934.7013786510408
228,2487.0082906654216,1950.234223755914
229,2427.942012243518,2108.8060159189818
230,4986.384473234631,3896.425398224354
231,5162.623066063352,3692.8623531702146
232,5006.384501573121,3886.0373466099804
233,2582.769734928313,1977.2045194704885
234,2529.0390854305624,2053.8888097357285
235,2473.088863184599,1858.7304350531354
236,2680.7579815841214,2064.966597560673
237,4939.635055708705,3736.8859671303107
238,4981.91690955849,3797.8960110354133
239,4949.23916035124,3854.64083322836
240,2711.42287382602,2129.3442651636524
241,2459.5353755505203,2032.0834126610082
242,2338.814968469299,1928.8469089753728
243,2420.868130180085,2114.546282417872
244,4406.590224206455,3950.484628875289
245,5518.093003025693,4308.16302253435
246,4459.333029136654,4162.457682592774
247,2524.130554840048,1855.8754565156444
248,2372.58483453841,1910.3782781158582
249,2429.8954793293688,1846.1562426159876
250,2419.113172934198,1888.4321343164277
251,5092.368126643882,3964.5879994362563
252,5061.723192811566,3945.61067316749
253,4995.765909053574,3841.5916484231025
254,2280.9519724130396,1779.8657768149135
255,2448.687333249619,1986.162574067507
256,2577.767941690473,1981.0984209193277
257,2285.456319019077,2071.2643181025496
258,5002.967737725369,3795.610540001292
259,5206.718357587847,4180.088270759173
260,4906.050303437012,3778.952324859618
261,2479.2970617832807,2142.0114419002625
262,2419.31245610392,2059.1551115311936
263,2388.219470131002,2200.559268729946
264,2324.216357414643,1986.8822229689324
265,5331.580041673006,3256.441811380484
266,4937.343127448927,4071.651733882099
267,4739.675260624066,3972.090068575276
268,2478.2148297319236,2055.3224384331616
269,2590.408370718248,1842.949723441548
270,2416.6844524286594,1909.9447675623278
271,2554.2536539236326,2041.0726113812218
272,5271.977923201437,3818.162408079979
273,5058.585727363404,4377.468877310914
274,4741.099867978218,4049.207838972591
275,2522.8204238690128,1870.147120971615
276,2637.0079533278486,2012.2626705140196
277,2446.1823558596557,2108.080468195134
278,2477.964782644102,1959.5224685482451
279,4372.5287485896315,3983.7902042495584
280,4955.304987095933,3736.3755319395627
281,5004.7385372757135,3872.751707289567
282,2548.5560959841887,2230.6875033362985
283,2646.5689973140893,1903.5432267967915
284,2682.876696576797,2014.0069431101524
285,2741.8996662014865,1977.8059729761592
286,4923.857487327666,4028.320313061928
287,5106.917144050115,4242.67056776968
288,5051.914606741025,3898.4578035173395
289,2598.057992312639,1942.0502406980565
290,2469.725673954699,1875.4382617014644
291,2506.8980737105594,1779.2638730882986
292,2326.5639192238755,1952.8641791581977
293,5127.827018283771,3827.088982671619
294,5110.011710779923,3956.928785181147
295,4509.40692154811,3882.4397561085293
296,2356.0500808379397,2036.3085480209038
297,2550.7198110582312,1817.2170806451688
298,2331.2952058687506,1911.3233007982574
299,2381.0926978244634,2072.156098185848
300,4928.961898842761,3749.140885577707
301,5206.512044339672,4044.9011037068362
302,4704.047296571096,3577.1436188893326
303,2456.311705365887,1990.254118005106
304,2522.259508350154,1969.133745930294
305,2518.422097132993,1845.8198965748154
306,2573.9238125824263,1917.9706554949403
307,5316.18687418079,3988.3794656843907
308,5326.622315964314,4176.7683241844115
309,4930.255600843293,3994.121595345143
310,2536.122841754122,1898.6830798208136
311,2529.7785160049675,2094.9520416645314
312,2626.0759797833684,2001.668204033774
313,2351.093228753156,1988.1236368950042
314,5474.646965661502,3763.1390754580702
315,4804.8989747389705,3639.221143936117
316,4642.696398984955,4159.239945644338
317,2527.0735968025965,1963.830336035343
318,2591.0539250246343,1945.4965388659368
319,2605.462096228446,2029.3822523690897
320,2520.8484131976975,2048.4052149362715
321,5091.534863920213,4084.403258640912
322,4966.893901227376,4237.542452818761
323,5334.757501809605,3830.7508955604376
324,2753.672863932857,2124.752585732555
325,2560.696683792363,1828.5906069706234
326,2301.0221455518854,1981.503095541705
327,2299.8444155080642,2156.5556771431975
328,5413.524964069419,4473.775849522941
329,4858.81999703597,4089.8801679610647
330,5267.355546346557,4032.0409744248805
331,2538.382092965991,2013.7750339887832
332,2094.0049086829745,1780.56972311586
333,2575.857861328271,2190.7340302601683
334,2730.028305194163,1837.8646426963992
335,5145.706750167701,4023.2894298250035
336,4906.687212273694,4060.0432797331127
337,4874.540513281869,4211.2486925019975
338,2569.009762166378,2042.8023364253963
339,2246.4562756563446,1867.4584811451875
340,2496.0375901804464,1792.7997118394403
341,2443.6821145728322,2071.2376346617602
342,4935.952236228871,3611.388274196282
343,5093.787212523064,4157.65605789859
344,5183.432936169638,4039.9187896992876
345,2546.393183508011,1988.9629625478658
346,2573.0541491128215,1998.0850636105117
347,2405.075799846055,1844.7860619903095
348,2496.554866271333,2038.4990121006795
349,4810.055866487429,4029.7315506324417
350,4538.346783625511,3743.538695787964
351,5202.905960157828,3908.0081606079775
352,2467.30867633087,2073.4868755488083
353,2504.7615768093024,1885.3367032695305
354,2725.692202758153,1899.1183018960296
355,2314.1346091420064,1985.945392954669
356,5216.742102602443,4196.434244915443
357,5704.183292718005,4379.256090618032
358,5366.454848206938,3885.9700348529054
359,2436.57557240196,1998.6919600892356
360,2300.16237259591,2206.5295651398515
361,2399.4355944847252,2058.3605272035497
362,2232.6914756101655,1874.8338742535848
363,4874.013295108865,4094.314511594211
364,5219.968175047246,4093.088034661429
365,5094.505742800218,4019.1396501182267
366,2412.1884687792262,2004.173162767564
367,2559.2303535313436,1926.5071405040012
368,2501.1083844408495,2090.3983902493214
369,2396.213604340358,1899.1987887562725
370,4715.45466745192,3937.1092220681203
371,5026.3822071076465,3578.306559419861
372,5126.623544848642,3888.59370325601
373,2506.9316003008726,1942.9130006794621
374,2457.125172088859,1928.0867360975965
375,2270.328258467865,1948.1571195455103
376,2488.967837973746,2084.578122543233
377,5033.067234454877,4296.439684710352
378,5041.6157351626725,4395.394653324203
379,4285.869000214744,4012.9230712397953
380,2563.3020544416595,2064.328994531361
381,2362.947115476523,2053.590029434374
382,2502.7453679026858,1764.4574139716835
383,2731.9381694462177,1946.9750537294904
384,4928.155268631402,4165.579401997894
385,5317.216645764054,3894.7912899281273
386,5031.764426230332,3826.362492904916
387,2632.313304180808,1908.1388457829014
388,2486.0382810450815,1975.9322443922645
389,2318.2861140340424,2164.5913593257005
390,2371.5852580193214,1902.720316625404
391,4721.287165014761,3957.3500990697207
392,4505.451881728584,4157.461528157068
393,4931.532256380535,3885.800670585783
394,2418.846718218996,1996.8281991412332
395,2652.527842457279,1868.8279817966045
396,2369.819576033392,2059.04039876013
397,2318.3791536412914,1875.6483530808482
398,4782.996207764668,3995.7454324343494
399,5259.720876628438,4157.739043372195
400,5289.576969342046,3568.3029120538076
401,2286.3480578406857,2058.670971497563
402,2423.2846637491016,2089.425311334851
403,2377.57404120722,1983.6586500608266
404,2406.968660280475,2028.1336747094101
405,4673.198095609584,4060.8093056107714
406,5202.825893971455,3790.7333317710836
407,4817.482132154242,3612.563485294552
408,2582.2553738176084,2030.4993901717144
409,2465.5075818265805,2068.423811870036
410,2424.5016406352124,2098.8347131653272
411,2449.712803321105,2063.381398182295
412,4977.7268505624315,4199.765134471907
413,4936.304114661992,4602.229926691568
414,4982.527618965007,4021.665756877332
415,2492.6701225119887,2017.73025420444
416,2505.2942996170636,2052.9516692230627
417,2543.711486159692,2087.7338846386447
418,2518.746178117175,1948.5424155630542
419,5145.316632538424,4061.1252017783563
420,4699.556954272831,3925.5711658181604
421,4952.594538117906,4099.98345751462
422,2516.904494584684,1902.0093757393315
423,2523.502078458516,2000.1938672182268
424,2536.4788018306,2066.946112732544
425,2732.63552743632,1964.6426010424987
426,4732.352596320899,4179.536433288668
427,5425.764437746347,3862.9361778913644
428,4800.451606751169,4186.171958256259
429,2571.2476662529193,2073.957836030156
430,2475.887200882906,2161.826208865358
431,2233.3802984470467,2172.745049841044
432,2596.5867623876916,2147.7611278604513
433,5252.32247578473,3934.210959367751
434,4886.880999727494,3963.4948744726844
435,5277.307804448345,3807.6958631531998
436,2647.8109386543874,2224.01194309517
437,2406.187056414264,1945.5391993193748
438,2466.532909468704,2212.476650233485
439,2327.7245425879014,2021.3311526049367
440,4849.178333089863,4010.1140961267233
441,4695.780771274753,3966.5186439483746
442,5276.515245779731,4221.258261355759
443,2527.281501050006,2186.2976595823193
444,2715.713978385218,2069.201927693667
445,2599.2108332920534,1820.797677778738
446,2450.641536273525,2100.443288712149
447,4620.119536206715,4157.600930798418
448,4792.166370588997,3987.5178578041955
449,4839.641260448993,3805.4113095495163
450,2552.3472986986335,1869.0603930364916
451,2503.7353446452894,2018.0389377796876
452,2540.9122556572206,2220.6948050248793
453,2422.5614921561632,2025.839384410284
454,5061.352703267437,4248.303702490947
455,4836.834710657241,4057.6267614706303
456,4828.985617133399,3854.422482017365
457,2659.8499028653814,2107.088660271944
458,2306.8030189157557,2009.9370379744291
459,2698.649262923955,2001.6169538730915
460,2541.608622776746,2089.492875125291
461,4616.2831484472035,3948.7214145615158
462,5043.56719385116,4136.531147883244
463,5357.46458150232,4128.378589537664
464,2432.880385451043,1915.6132481579973
465,2304.4525800622764,2007.4880097355674
466,2548.3490304929596,1927.2960696916095
467,2486.234717335504,2082.331822550833
468,4552.337852200231,3951.746148474072
469,5146.4745502619835,4240.351109914838
470,5091.049499755309,3962.352368824372
471,2580.590777556779,2050.540814776501
472,2415.2929199356618,1749.0882870507498
473,2559.946859645718,1851.4463849393042
474,2410.7760050638894,2145.2705024789693
475,5004.2544763489805,4045.957744501261
476,5088.388640258257,4013.881933187572
477,4874.5207999133045,3887.8324049914163
478,2456.0075643591967,2093.1525758866096
479,2455.4306135517513,1905.102451939986
480,2538.9216732064447,2126.571852488716
481,2421.9886128202384,1832.80679706914
482,5300.914985914623,3886.877543428064
483,4642.868469412972,3974.9273983283497
484,5207.301515824943,4265.947650300023
485,2326.081516683124,2281.442159401251
486,2472.0109990410047,2146.6479640917414
487,2322.084314120483,2157.561383741182
488,2603.7396530596698,1991.6619450312535
489,4741.82345481224,4033.5809510138024
490,4852.119055087799,4153.814483786474
491,5225.427973688358,4166.751540303671
492,2440.6565129216556,2160.155525304438
493,2682.3406148063905,2300.857296546872
494,2421.3704422060932,1974.7228965831205
495,2346.1996457568926,1971.254706211052
496,5358.367818314803,3965.786172600806
497,4924.8864312828,4115.160102105904
498,4779.036825559553,4025.964597210579
499,2493.987870092897,2071.6166783641
500,2373.8665576931094,1959.850750316031
501,2739.311243874202,2228.177616091812
502,2238.3344835634934,2178.388315709462
503,4735.684075893573,4171.06731779613
504,5267.040248049163,4329.216472368166
505,4261.879354968574,3746.3636769194572
506,2607.9361736807527,1991.2536264471912
507,2366.1239676358778,1951.5362538133113
508,2335.536143000026,1994.665515375386
509,2508.258893645816,1868.7083467488399
510,5071.281028064884,4074.0784111306098
511,4995.9821148017645,4022.435166796183
512,5757.7169158262595,3912.413932996532
513,2130.803041728972,2033.0133648212918
514,2625.7992976296823,1920.3434254940873
515,2623.3214575255142,1912.9102970621539
516,2628.469601536056,1924.6016883352556
517,4875.6099048260185,4178.110971443385
518,4843.002784454021,4178.393169495986
519,5503.403283225482,3875.194571679477
520,2398.9367334771905,1982.681350286044
521,2625.147748154239,1916.7896811855246
522,2385.136306426813,2112.7990310434907
523,2462.817264151498,2116.7904775170236
524,5295.277459779314,4022.29522998876
525,5112.081895605805,4226.555014709824
526,5519.289642309179,3882.0085918171662
527,2271.868187891133,2063.8693761041172
528,2302.652991459738,2001.6089739557522
529,2611.652190180132,1975.991812679491
530,2299.8936166591952,1931.6960321344447
531,5084.0434293736835,4080.567043275189
532,4976.080014615289,4020.442880050216
533,4935.556435165733,4113.559258476176
534,2652.2396720180686,2117.766175337087
535,2360.595597034774,1826.9665723495511
536,2585.9809887540746,2096.6856258900198
537,2565.1244272197955,1854.4158960747673
538,5009.179917402777,4081.4290852730483
539,4636.646970501056,3990.3657180459118
540,4723.880097417211,4017.9184279597325
541,2436.2710287595305,2129.916851392948
542,2518.4787091897415,2019.0818928183778
543,2429.4132422268704,1967.8469851060593
544,2510.0120696282056,1974.3898161973439
545,4888.42880155049,4149.575975001814
546,4828.031570988188,4007.7645210086007
547,4874.112712024739,4008.324065260652
548,2270.026468164048,1958.6797226601768
549,2549.8870393370094,2013.6802406187476
550,2619.684756265152,2062.642428278888
551,2439.1387054938414,2094.366788430786
552,4891.551456387904,4156.909963207118
553,5085.7753663606345,3801.3223532903753
554,5446.061402273496,3771.3950535374315
555,2414.0348783715967,2037.8406601110348
556,2681.1499660898226,2056.4183656330106
557,2474.7027300029035,2127.2740647455266
558,2352.8803169335424,1936.3871675042608
559,4994.772495097521,4226.329298989141
560,4981.479579915336,3622.0319066655666
561,4644.416138947564,4465.739921034161
562,2470.993987378082,2071.8151641215695
563,2448.7865376309355,2033.6515930252542
564,2510.9179963035926,2000.1221189197058
565,2597.6269064100297,1923.0827314610115
566,5298.722880451072,4096.077321638069
567,5234.839377547246,3893.0192592218373
568,5164.331143571242,4312.159943795282
569,2374.3719813917182,2026.7326870118877
570,2508.7751500662166,1959.0899981024145
571,2545.677521927623,1917.1014373850921
572,2597.2045474765814,1983.1879389294468
573,4737.001615173675,4270.133216554911
574,5095.07874934965,4023.3437109421066
575,4950.426847416525,3855.0505120857715
576,2527.9671323027133,1888.2548608826235
577,2463.9445600452873,2034.7537410777404
578,2571.5979059593706,1951.1905705559382
579,2480.1007087926787,2009.9288720219338
580,4823.021373038293,4210.246697156764
581,5042.204076861699,3884.5347890038606
582,5241.614796155848,3948.6116739727872
583,2508.4757317600574,2105.87990227165
584,2536.2227790096713,2144.157011391015
585,2644.829301641398,2128.7745717211264
586,2761.115350024513,2062.772233853093
587,4984.570028053228,3750.347460495419
588,4858.1599751441145,4006.865997953588
589,5076.9074313196625,4267.242522377378
590,2376.940152647424,1921.0083942068495
591,2482.483023918468,1916.9653842690784
592,2641.5741153106446,2051.9875811609536
593,2661.509834787026,2005.6682359971196
594,5166.942744776132,3852.9645677087124
595,4661.963960480174,3846.1763033570915
596,5068.966434478298,4248.363027932612
597,2469.398689617803,2081.805968800715
598,2572.0526005127635,2010.8165999601888
599,2562.2588087311997,1883.834682465347
600,2351.8717144845796,2030.6256249745695
601,5178.571615047977,4090.034281570083
602,4641.339769753979,3804.3442964896585
603,4917.547606154226,3984.5389888787304
604,2408.9589800855547,2053.2596392017917
605,2426.061871728041,1909.6926879766042
606,2681.676691705428,1972.0906075793537
607,2424.5457422813283,1980.8859973018584
608,4864.7523574780225,3993.0219634678756
609,5007.705643110429,4007.5488022191303
610,5282.799314577123,3911.480733148235
611,2464.4060416056714,2008.2645524707107
612,2608.8796764849417,1905.152595895659
613,2594.369608042944,2219.1129188214936
614,2577.1270815936464,2187.3669794852685
615,4966.089300641755,4218.492254858928
616,5535.498786918824,3633.6255544751725
617,4970.690207893872,4121.316181187815
618,2501.1598353142767,2117.396048727172
619,2529.2727132155346,1885.750701653524
620,2386.8680592600654,2064.7156430021596
621,2444.644071421046,2067.5373835941946
622,4947.015773833045,3691.690340514263
623,5243.24387866056,3897.824921574153
624,5033.665654263881,3908.986740898629
625,2534.8141203305613,2103.879517720539
626,2579.264555888679,2019.6035958389787
627,2328.1745818675986,2064.8073725426157
628,2161.126160774731,2019.7828827692406
629,4927.602667942136,3991.7088841003006
