timestep,import_capacity_kw,export_capacity_kw
74,2548.8662412797075,1805.5354743681714
75,2788.982944120976,1997.0472744972217
76,5109.822554015647,3957.806199081729
77,5363.717761330332,3793.301011754324
78,5033.410055602246,4369.882282875782
79,2623.638924014752,1774.5009239637207
80,2579.939003783899,2058.9627133736813
81,2600.838762224017,1963.1849772123553
82,2431.7547402605996,2004.7677256254826
83,5342.255222389005,4139.521295289147
84,5335.091497265411,3643.730893864945
85,4836.272337759813,3749.78226299482
86,2495.5034263250677,2174.543313504809
87,2450.1841195743373,2083.707748076733
88,2607.5107541728225,1959.9335336304955
89,2301.799330894917,1902.1049111439002
90,4938.200832040085,3984.337331239776
91,4480.423552250591,3837.373527595051
92,5066.7140063296065,4095.1648713834084
93,2571.500578222131,2010.2349492047779
94,2690.0983416362883,2127.7366628255227
95,2503.414706373147,1970.7516517320464
96,2609.1001639052065,2119.8160029593305
97,5302.555709772772,4119.671838970373
98,4553.816744918461,3849.1332176704236
99,5455.194979846514,3987.5545044561845
100,2477.0303227745994,1993.8546128403789
101,2600.083085838879,2034.6870295859096
102,2579.192817735544,2014.741401547269
103,2440.1687278039753,1828.8985652411027
104,5232.720156548942,3984.2502440105545
105,5147.600260976195,3954.533574296725
106,4948.181173428014,3737.2798835374683
107,2508.443322075547,1988.7711686217228
108,2641.724640755002,1783.7755510305303
109,2784.1287203354073,1874.3917868179894
110,2313.1004598955133,2060.852438583795
111,4739.354468887128,3787.9439360619986
112,4992.133267418232,4245.35393227996
113,5513.619154529162,4340.111576003674
114,2399.7004931736733,2055.1185549893944
115,2512.307186901618,1962.163954520945
116,2457.1632682486256,2201.463789798879
117,2621.200445182637,2217.678978678911
118,4457.749595158105,4254.809896978041
119,4607.372812595063,3532.241477275624
120,4847.452421942648,4352.227133779002
121,2521.0190750805723,1863.3617226217827
122,2657.9875411536823,2169.2044942103616
123,2600.4388493364927,2095.681086455896
124,2500.555558580029,2025.6083993596312
125,5068.823233564873,4233.261776766859
126,5124.406679764298,4256.180967706977
127,5038.007690938958,4043.7553859572804
128,2574.974879228369,1951.7842621636983
129,2439.102080422373,1984.2463021969077
130,2446.3340363047146,1979.241179380366
131,2532.4498506773975,1958.610467380477
132,5192.295574397623,4151.273998154457
133,4798.7623090202205,3863.0980637393395
134,4939.955268705537,4184.0785636361115
135,2327.4860205485743,1923.9925793100253
136,2628.2256156202866,1982.2774651039529
137,2657.554298215607,1985.8374902541611
138,2478.8680340080027,1903.243461871308
139,5140.823769700923,3906.7504643697525
140,5173.351299535277,3897.696330855639
141,5010.206335287797,3863.596475029078
142,2416.040484280911,2035.3906235639756
143,2445.2260091020257,1882.685918329855
144,2607.6052759901686,1796.6968403943133
145,2513.198610740533,1892.5191508115117
146,5244.004666559557,4070.948901462533
147,4680.38550464666,4006.5420578992007
148,4759.8951429538565,4104.079820538259
149,2599.9944040276628,2114.9924433278447
150,2660.736314769735,1827.1812998500263
151,2365.7090628362507,2007.0719767983878
152,2583.405338295773,2016.2978224102233
153,5138.470041302524,4098.794128895547
154,4952.904532567292,3982.105609997546
155,5020.579298584622,3989.666166301883
156,2452.655489712538,2060.8243007648925
157,2456.2548109320715,1970.9292600984438
158,2327.6232250356206,2230.080378956483
159,2695.9490720468802,1971.8909959397565
160,5031.059518856498,4324.189387660313
161,5075.414426480604,3869.31502494254
162,5348.200476374659,4216.8447256279405
163,2448.46972995445,2159.1156458533283
164,2424.4204342010307,2094.563119727786
165,2509.342328859733,1921.2800185861843
166,2498.35085437333,1691.26504284311
167,5065.619532253401,4193.675483460043
168,4890.22740369131,4165.305674056432
169,5044.369674120963,3861.061641502717
170,2461.955742300462,2080.042582142098
171,2323.470112389285,2048.036811139695
172,2544.2136202319098,2077.110862970499
173,2536.592732923053,1924.6725877996312
174,4771.843778530806,3769.0929652423815
175,4589.985128968354,3875.007744098559
176,5028.783792582592,4009.8848642507514
177,2374.9628053602532,2197.0790547697616
178,2422.1601091971165,2078.981756100921
179,2372.833603580078,2026.703396355181
180,2487.8273906822405,2001.9481617986025
181,4878.3773185969485,4056.3452247489254
182,4450.446174920202,3856.356198892443
183,4875.293740091804,3928.2113100086053
184,2580.26663294519,2074.21812118147
185,2483.829090873215,2036.6638039948728
186,2316.6313932079333,2043.937959500444
187,2482.1293935995836,1918.5524661861054
188,4544.1469707776705,4020.800549619131
189,5396.751377704385,3859.4808620969334
190,4473.4702702175555,3953.451471061943
191,2614.7085378074166,2164.9110200077944
192,2454.318953568918,1924.4452498590374
193,2518.9796731130227,2050.7900086045815
194,2619.492153830541,1929.932337057783
195,4938.231489156504,3717.3194804642253
196,5068.938923174382,3796.489190333131
197,5029.805365349789,3818.9647004600697
198,2622.2375883672225,2036.2415677890567
199,2539.873584325824,1893.1886829404864
200,2464.0075978859923,2052.85116161665
201,2507.62513447919,2130.9995528273944
202,4503.405585587757,3877.6483291808095
203,5143.540338201762,4084.730211620057
204,4943.793748023424,3795.9739286619265
205,2304.6035144360426,2054.7381134768893
206,2347.902220485718,1930.5357365943635
207,2320.1706619683464,1930.6043338492918
208,2677.9654617846763,1934.0660255623545
209,4819.054939749452,4180.472673334217
210,4665.390425766105,4280.8216221859575
211,4853.244373176076,4164.958540221559
212,2642.9860051755995,1959.850300656298
213,2469.5449946706126,2041.3062415424959
214,2622.271162936762,2039.9819353966225
215,2575.056701356641,1938.972672654218
216,4642.375273525749,3889.423557420218
217,5336.4966926376355,3600.4080385861093
218,5381.098457096435,4154.362899086141
219,2398.166335399679,1880.1788565294207
220,2364.36564159248,1854.9166088820843
221,2448.432758480195,2112.423762541014
222,2384.3524383468493,1952.750824408955
223,4734.164243727811,3868.482944516485
224,4653.893436934835,4174.150108113974
225,5156.482446510495,3810.9168234313966
226,2711.4473611209496,2149.4403105987817
227,2530.6396691011423,2037.396877122939
228,2376.4459957230615,2108.1674787496304
229,2596.61730555822,2008.889603539404
230,5298.797156876618,3781.602031470316
231,5115.32893853065,3742.5206424592875
232,4826.05174907406,4027.485160391299
233,2687.979575138989,1887.5556514865982
234,2521.0597021971703,2058.811708763289
235,2673.7755506203853,2002.2516866895273
236,2592.796025888452,1952.4394773961928
237,4929.682556148152,4334.994187963465
238,4815.642280675848,3764.414093341703
239,5126.235575206983,3963.2413661645646
240,2564.372646981174,1971.315109681773
241,2486.532057531936,2134.829547821158
242,2661.870325754179,1836.4964460164567
243,2777.7144655728684,2122.0366830828316
244,4958.984483147868,3951.3604294407637
245,5483.337422258719,3832.14709788032
246,5102.446530801861,3769.689956719202
247,2343.1127530516487,1884.7270089646938
248,2276.2891483580706,2047.890817854241
249,2447.044217545988,1916.150579121676
250,2394.141916801587,2047.483320386156
251,4900.054939696262,3962.0101827236795
252,4817.411175521412,3863.940190869517
253,4562.584732328924,3861.168079426357
254,2515.0254944445323,1919.479920057606
255,2556.4213631647804,1738.8805664885988
256,2483.8540839237926,2055.1681374219684
257,2421.893645824171,2100.302157325777
258,4989.2010737695355,4102.9023124758005
259,4770.5098242989325,4121.5087410415645
260,4888.443147382905,3987.927767629759
261,2538.5614451961537,2152.69081933398
262,2614.2580967686686,2262.6754165963607
263,2578.0956480987365,2038.2679104860517
264,2499.180705798872,2014.0302087271348
265,5094.236441927615,4111.317546049336
266,5287.276796072507,3805.6316585900486
267,5099.770055151598,3874.75492324432
268,2440.533584265179,1970.4100812137308
269,2424.467505949099,1946.2439471884247
270,2638.521769274834,2174.638606293022
271,2677.387643957615,1792.8886161462387
272,5020.573356850451,3929.7813411702573
273,5121.83192069523,3666.332565825757
274,5477.280582355364,3873.892111085246
275,2560.0734548982014,1974.9603922206823
276,2582.999859808974,2074.858834259412
277,2458.060187784137,1934.2783542180428
278,2460.546218983805,2075.7442262862623
279,4642.481473814746,4251.232795872783
280,4614.644127432734,3965.9058876385034
281,4947.86502662891,3964.3555023853005
282,2317.2435973991114,1814.821671425592
283,2659.296633451439,1958.611392412021
284,2309.692680863792,2069.272465938291
285,2445.3217925232,2025.3431797544006
286,4797.897562343283,4044.034645859061
287,5047.764352752334,3920.172961384648
288,5112.32497450947,4352.380925876487
289,2570.0238215367403,2097.204437267741
290,2511.0810757623294,2089.9904430398105
291,2566.5549276903216,2126.3985955836256
292,2539.315457103245,1895.2840040698425
293,5073.815432144169,3887.593720488854
294,4704.503308234921,4148.364055886513
295,5153.395386970302,3823.678597071451
296,2507.6635286010196,2164.348235434749
297,2486.736213596119,1801.6142881423525
298,2604.101271424045,2040.006801941928
299,2621.6043419539174,1954.3560861537253
300,4719.697287178596,3830.4956614232037
301,4933.8608432098,3956.347124704347
302,4573.931065105829,4036.727777697858
303,2571.7155025451625,1970.2217035455953
304,2539.750076548059,2021.3882531462648
305,2442.1497495860576,2014.9281897966787
306,2447.2391956131573,1975.7373136873362
307,4695.225736720926,3856.4748543850333
308,5294.648862322007,3973.8939254527345
309,5166.22643823876,3819.067268848101
310,2370.7406700764896,1828.044169052499
311,2647.001435543838,2044.6837831554462
312,2537.384340532726,2119.4520044865344
313,2211.072368798586,2076.323382936597
314,5021.896501728621,3889.6929134843845
315,4832.619095328809,3983.700959330343
316,5212.450506889105,3840.1528453518617
317,2296.4484948030567,1990.092745974213
318,2490.551286031729,1899.8233894997582
319,2500.8088366799225,1942.6452979125727
320,2532.911177133921,2073.0694764734376
321,4867.389018455357,4002.094996819333
322,5091.457514205188,3676.9938444844774
323,5059.4312897611535,3468.6593083907374
324,2464.0586221910166,2080.5000298258124
325,2653.582527677228,2056.628485711248
326,2529.8421805822272,1928.302940044579
327,2523.0924113563087,1855.4441213473083
328,4627.360998497451,4149.03770436865
329,5224.867469799306,4031.0510831003794
330,5283.249212635377,4024.959498456881
331,2403.286378720764,2219.205992500631
332,2434.3027579577665,2008.612826341135
333,2216.142573563577,1893.4327420767163
334,2486.932117468658,1936.349881465637
335,4693.3649443194945,3926.645193446278
336,5297.047703022462,3898.871032023168
337,5187.980583651078,4102.295102629729
338,2575.3414553292737,1934.999909367103
339,2520.9143498026383,2208.390931793331
340,2423.723645475627,1727.1286415775191
341,2625.2256722246693,1947.0070094882226
342,4901.864220521742,3850.89472358562
343,4916.274692898665,3782.3086565203043
344,5156.777238698415,4148.784225197327
345,2760.7207992852364,2052.3231565919186
346,2597.120463338514,2188.19027584855
347,2397.62970826885,1961.4611813280353
348,2452.448288111078,1884.4730990498633
349,5350.662277408277,4014.6336845138303
350,4972.100116977671,3784.0500314078213
351,5600.059675452186,3775.4596009521238
352,2291.9428774732064,2091.4703829104656
353,2412.0622767345944,2042.8171818704345
354,2405.559372124677,2128.464341663342
355,2572.058633213704,2024.6655740541319
356,5186.875632646106,3978.571461660177
357,4991.985904489008,4101.730673697019
358,5132.247517941076,4055.6986235865133
359,2480.0327788847158,2168.0165558501544
360,2436.423114488607,1934.3348654543834
361,2446.8131385565694,2084.392585971023
362,2724.383528914735,2006.2467264521918
363,5259.914691842286,3914.805709894738
364,5088.271187311947,3768.740842626295
365,4852.146945550016,4253.380701960342
366,2369.4638318394054,1901.915962328773
367,2451.518701571934,1923.051627059046
368,2377.058361998497,1890.7309429058382
369,2632.0277867879845,1946.9222819220693
370,5013.708474664081,3659.1614843406132
371,5530.164529247132,4158.054129594569
372,4628.808625889801,4020.7919826829147
373,2528.4959398843403,1944.586955393785
374,2581.3505233856054,1998.498655390387
375,2407.703548071363,1993.9661533929818
376,2538.8769508448972,1932.7237128448708
377,5167.575871033125,4103.278517482434
378,5049.671915964623,3756.219120991213
379,5400.9940644890785,4197.033721228205
380,2544.9213571533446,1922.9277168619462
381,2638.4198100899102,2024.8338973983327
382,2397.8790979575697,1921.282776920455
383,2425.3868831133395,1859.7948577470293
384,5316.493425616199,3991.587338946838
385,5252.5643674753455,4298.519158082881
386,5492.566082944367,3772.9742640610025
387,2434.136337991585,2070.2473780269665
388,2454.1184159726063,2149.0167725274296
389,2218.5252506152824,1989.7371460578447
390,2656.2765049823693,1849.617288397191
391,5625.821198412944,4203.466705693297
392,5183.791433096669,3645.940575158171
393,4836.413354047591,4067.790093834356
394,2463.6886475435517,2113.1973284740197
395,2501.0891064279326,2084.453742327188
396,2556.174171167983,2114.1400305836314
397,2397.4257960108907,1987.5782391424652
398,5203.579480183188,3736.954755068861
399,4561.820936867084,4016.500723653763
400,4977.391725432688,4106.386180949959
401,2610.5016913189206,1965.9830542894379
402,2468.7055207494864,2036.0460095037308
403,2460.3161967321485,1976.3423562463502
404,2552.321601425094,1871.6273588724266
405,5298.9825027348115,3793.2708714419437
406,4690.909779346921,4084.826405089606
407,4850.278851528069,4205.234815446149
408,2161.2589093903166,2091.6668822973797
409,2383.6613191819606,2003.2472678948272
410,2519.9283510806076,1907.1203557143845
411,2304.568159718511,1966.1184489651005
412,5110.107953631963,4192.202646833127
413,5219.150088743245,3966.978783071063
414,5021.2918320684075,3672.5912303229843
415,2765.825885303957,2030.9633747478354
416,2794.9663095148853,2008.0157224868556
417,2354.9817689878123,2104.005008339357
418,2565.7749950499087,1961.4354498971934
419,5210.862468099234,3952.6887888044866
420,5032.204115182861,4345.270835893194
421,5245.4681514102085,4511.949595045938
422,2471.5514831986725,1994.1884450403484
423,2318.6546894919675,2030.3482170777
424,2668.9715098646748,1930.7316739905284
425,2469.424289148224,1920.9059724760566
426,5429.590045755201,3912.843535854214
427,5080.945832428657,3984.748605910672
428,4935.56730336594,3689.8056539072136
429,2437.5784981458814,2002.0260389603645
430,2528.583167984732,2042.2358569762634
431,2544.528777875698,2162.8168721246184
432,2269.2673657262594,2081.4780576534968
433,5474.524121798965,4076.1945860708843
434,4770.605704023018,4493.250803941474
435,4959.559364298022,3801.3322923847636
436,2232.6369517568155,2083.792997897831
437,2603.627825375617,1923.150213003568
438,2384.870062567209,1891.184627962537
439,2539.881042267544,1903.1615720996701
440,5254.618011659756,4187.725022107852
441,5097.3506082093245,4003.0713165452603
442,4750.062340573648,4173.370952800173
443,2497.965290689676,1986.5836482186155
444,2622.6496782293875,2094.3159932695326
445,2570.214817311136,2030.2462038361084
446,2598.4920766699165,2085.1762145230055
447,5183.234302917061,4123.946744190782
448,5535.643001294939,3918.1239522435067
449,5125.428096158758,3872.7758719741278
450,2166.5980603407925,2009.8826388016073
451,2540.048343763279,1917.466197444187
452,2461.227950839401,2112.160467312861
453,2311.8759912051346,1871.9902961150287
454,5613.807839609941,4001.3320333467173
455,5086.412458818293,4083.7458346707826
456,5385.378596280477,3983.2711058574214
457,2389.3866642583735,1980.0332681609293
458,2278.2668043705053,1900.5496753351579
459,2524.5102725914758,2032.0668546285349
460,2502.860212725398,2060.2285837221493
461,5321.105563521395,3865.4835883174255
462,5023.12379889377,4114.014278246959
463,4866.802047003947,3832.2151659329143
464,2613.4625351085383,1852.3499060575216
465,2320.7628117049594,1926.6157290037952
466,2564.277903999944,2076.901228899125
467,2461.7314491788225,1853.1440676481457
468,5180.978292030426,4075.9443053620544
469,4851.495620176787,3916.6302534921947
470,5107.363136080512,3836.636644367079
471,2491.6212007743693,1987.2267833498454
472,2483.0630922782284,1932.4586971283445
473,2621.0012396030124,1891.5794313133179
474,2492.646619954451,1897.3362117835732
475,5311.061835041522,3993.504641661424
476,4930.189296114142,4218.827189417446
477,5518.83997222793,3693.929160323588
478,2425.7163428943904,1962.3795957622222
479,2504.0119967152264,2094.5964616070496
480,2588.042266925744,1860.8717911343722
481,2572.769646061451,1838.8093267282172
482,4751.23728760691,3865.737781954128
483,5123.67001688521,4177.758309379337
484,5114.002750441805,3848.9288710710753
485,2512.539812130679,1819.2348337549695
486,2241.0457164565773,2115.5421974014002
487,2586.46696178557,2064.5448160156834
488,2343.2119117563448,2078.166378451336
489,5525.190836634183,4045.3737999805385
490,5506.054012009396,4207.049449757437
491,4502.122438230615,4231.668288464981
492,2455.6786466777935,1976.1421027097924
493,2351.9058661936397,1951.8047912797501
494,2435.9966546459286,2015.731876625071
495,2555.3822780688806,1938.760639512561
496,5370.863467017497,4017.5114259234892
497,4999.74349292153,4011.695435210644
498,5202.824502257277,3825.3972098977943
499,2527.0582485696773,1919.640849857426
500,2252.5761668684986,1835.792930765054
501,2447.9873995206085,2135.4022968254008
502,2746.281935969735,2151.2563909600635
503,5069.299561505056,3777.9584343275633
504,4953.625448534065,4155.163784467268
505,5098.481206409211,3648.9603332219285
506,2417.6270299572884,1865.9927794441105
507,2362.0602165748583,2033.8108907976432
508,2541.226673551772,2268.8056191582723
509,2493.491276103799,1966.6318929079848
510,4524.733451167198,3849.4661099216864
511,4596.812138098186,4119.267311392188
512,5074.043297313282,4171.695129441666
513,2650.0738296752097,2109.6686504686804
514,2505.471235438866,2118.6917660005975
515,2445.918863719626,1957.8457218842616
516,2406.2897896222144,1747.106421794565
517,4805.470381320436,4018.596832750692
518,4638.099445131441,4098.94349732642
519,5420.796976785798,3951.9761164857896
520,2489.978512311592,1960.825848800163
521,2501.9554668888054,1974.8047425234672
522,2300.842689339282,2082.208590775218
523,2646.8706116387652,1964.9786275243914
524,4966.251034446843,3749.2811254315893
525,5471.269906769093,4063.0357382693082
526,5103.48788860369,3829.6559366386414
527,2621.984539227448,2053.9840539794513
528,2713.372513992805,2054.490041929267
529,2488.5035072479996,1838.4109712530874
530,2670.219851080247,1856.5874150392647
531,4990.1930644123495,3873.889994638804
532,5167.887035482075,3598.4054357812415
533,4617.93983932784,4037.4889085512214
534,2425.627597497873,2053.7140307861223
535,2596.770327393963,1998.4309782021392
536,2585.210801157438,1934.0854529143385
537,2498.6888518555274,1973.8802548865629
538,4736.821185284504,3764.5239310954425
539,4642.312107667239,4015.7130915873618
540,5117.243514610558,3894.2836490404907
541,2623.887558517416,1891.9515075612167
542,2409.97642845799,1900.9654300956522
543,2338.5595894408166,2082.4010188343973
544,2531.203116300756,1955.9989023041946
545,4787.365572927054,3899.8720229230366
546,5001.930725374809,3923.214718222507
547,5007.541119039713,4271.572973232844
548,2603.175738264499,1890.2957358520728
549,2465.9780589998627,1932.155541198572
550,2555.6074112276456,1966.609536868738
551,2313.9795499854795,1883.1904807732203
552,4777.622031884858,3883.217384574835
553,5252.690657465057,4131.716157486192
554,4726.926329290981,3599.987401701383
555,2616.0922118934377,2047.807797940478
556,2583.934954582684,1778.8160902895456
557,2314.681636020631,2241.9473483146294
558,2436.225102103849,2077.0650213774697
559,5106.09310496989,4154.542877861358
560,5204.0292901090215,4082.9460983629992
561,4510.676400367735,4103.341847007162
562,2439.146057945622,1959.0021134154301
563,2347.2866187777636,1981.47017927822
564,2416.035323773691,1960.6015419017367
565,2534.170051333402,2124.6229936009954
566,4949.043199779055,4208.254228138446
567,5015.080624438642,3871.6031222225834
568,5079.253671696076,4189.159984650781
569,2526.138004808345,1931.6993071279728
570,2337.686242634693,1801.8982561446307
571,2455.039539836287,1929.56124792046
572,2398.801423261273,1983.7214123675733
573,5113.498610588455,3689.8503907069658
574,5189.163417229703,3947.0209035511043
575,5205.621478518331,3860.284750391842
576,2366.8004543875454,2077.7388192048998
577,2440.61009138362,2072.2356518645383
578,2341.191665146981,1827.8408776793065
579,2603.338736030066,1894.74765319062
580,5321.87381191055,4283.950366961969
581,5061.497163137142,4234.262170648888
582,5071.986603009321,4310.668781939982
583,2615.6283141399576,1794.9168740908842
584,2456.3724692454193,1941.8233548153485
585,2757.986641388123,1983.117446982994
586,2441.947978219418,2063.238334013515
587,4964.52869926043,3872.7237185558884
588,4716.28274214793,4414.820136349331
589,5162.112265180803,4260.849939330375
590,2420.4104408589374,1911.8387010891947
591,2553.928473464718,1939.770087673565
592,2470.7795479181377,1907.390104763697
593,2291.1532276232265,1804.6012024127426
594,4803.506362814613,3892.3851478960864
595,5400.961879235579,4031.1097335262084
596,5248.958688374249,3754.9937545468756
597,2549.2080093561503,2116.254758585406
598,2455.9838650035053,2052.852372041249
599,2518.0099550893037,2029.408784179565
600,2668.6346008288665,1930.255521152755
601,5327.137876581069,3883.8278080573054
602,4861.202731034301,4028.4358291540884
603,5059.66908777474,4204.379375691859
604,2418.9425652564832,1910.3433913370798
605,2347.820995805581,2107.8875587880234
606,2642.9161280779517,2017.8583314290686
607,2525.9845304244427,2144.1917135393496
608,5303.696736160918,3910.4044934878793
609,4964.044272502142,3953.837660937518
610,4929.957872531469,3907.995571222284
611,2439.1444390883407,2172.296306154518
612,2319.717645100884,2214.905138497401
613,2401.244214548541,2040.4744398700702
614,2323.2068105240646,2008.8134968809838
615,5110.539643972549,4045.6441875545606
616,4702.11377772729,3851.6131238264506
617,5019.617899788637,4127.976736641372
618,2367.457177792211,1912.6344237656408
619,2404.885876010429,1956.1742296420966
620,2329.7697196807394,1979.725497489129
621,2582.550677850985,2121.608291128992
622,5215.8363665144225,4120.319494985769
623,4819.466632420403,4056.978737810061
624,4996.073316279678,3743.1045928898325
625,2430.436938332359,2003.5311252751007
626,2556.0303125992064,2106.5241618890796
627,2552.279954479112,1833.1446756695357
628,2291.7694591727704,2085.5051440800125
629,4684.993954929884,4033.0271686575757
630,4985.376784706136,3935.346619351001
631,4659.627848842496,3925.61458363752
632,2357.189270808414,2071.1028471902764
633,2359.4882544324664,2085.908274861259
634,2433.344177640982,2004.3943201547884
635,2508.4582051278385,2018.8872985722091
636,5122.468882221519,3683.662214112153
637,5409.77256403305,4089.7664946319637
638,4949.315304116205,4158.285666136988
639,2276.6413157526363,2098.655865153481
640,2432.002586554402,1806.6312025791326
641,2401.1412970033625,2118.761024425324
642,2270.3522595484405,1918.7293978833407
643,5011.483054762862,4246.706321112572
644,4758.47334384927,4103.200038114355
645,4983.759260875469,4128.266503395025
646,2448.226725248262,2073.041427565743
647,2463.922690217806,1971.2750149739572
648,2468.549752207436,2111.5889335278835
649,2560.7887966897524,2093.7800788560794
650,4928.874050434453,3949.8101543303096
651,4816.411966528982,3828.9225497474017
652,5013.140733553233,3811.2734905382968
653,2752.886793251639,1989.9650061151794
654,2457.807939209416,1941.8221449718385
655,2405.577630406032,2004.1958092165498
656,2590.9563549835434,2032.6530731568541
657,5393.92041747355,3865.284799324649
658,5338.842541632187,3878.6636599981234
659,4766.052183408681,3975.1635559081983
660,2699.1402368857507,1963.5352135933333
661,2539.6671519179185,1933.2967963294207
662,2651.2461480616066,1924.648572655049
663,2431.5951683636727,2141.548054924392
664,4657.47314766883,4105.376394304804
665,5230.110278934087,3879.73405265111
666,5140.487740851817,4014.74624329121
667,2369.128795908503,1930.5668104326164
668,2427.5702611624174,1900.2555361323539
669,2414.7929462206876,1924.4399823882811
670,2668.230127757145,2071.6446464983374
671,5222.577494710101,3832.5753966602906
672,4737.709893315489,3890.303051564955
673,5492.854937904626,3721.847193509594
674,2584.0632162843744,1901.006111401139
675,2607.488759056733,1951.2171882451767
676,2524.7242160105593,2133.159990930101
677,2491.979245000856,1944.395083853277
678,5236.229870693515,3707.2833141254496
679,5262.0677240381,3813.7995241164676
680,5177.159761061953,4049.867509970255
681,2408.0567678023217,1987.9232443504359
682,2178.2741843195163,2040.9661263541673
683,2469.331431344751,2178.367711770423
684,2483.501858391294,2023.0372591774635
685,5198.2636376706905,3641.217505171075
686,4804.6789382589,4271.468233763909
687,5199.518741031126,3864.0537678548603
688,2452.3868476436587,2009.4996729642687
689,2456.5782409324124,2056.1070159825645
690,2460.6856882001875,1992.5742228974702
691,2421.7650433148274,1923.4113910411825
692,4738.246813138768,4169.917736375204
693,4935.006553686738,3832.5747650650615
694,4983.417955243174,3873.0558813908497
695,2669.5551704907443,1983.8677898476221
696,2435.601774038635,2020.8207749782848
697,2690.2956963737192,1973.3206591445582
698,2414.200174503179,1941.687605995366
699,5198.496720242556,4144.069390445254
700,5468.475134753508,3596.932029430445
701,4847.729139964767,4197.932848218982
702,2729.8597306575834,2058.494536527966
703,2604.9259789959624,2030.003417329316
704,2653.998010546068,1920.5619657837046
705,2362.0626729249984,2085.655279739631
706,4518.540834984155,3701.8543585276843
707,5161.308444948276,4157.405009389385
708,4880.882419750229,3886.1706742909264
709,2580.2428470760624,1884.6410396705608
710,2516.4053392498713,1968.0783555767946
711,2514.280426957417,2186.6983486361455
712,2503.3060870411423,1848.5852406414326
713,4958.673291058884,4178.490341284014
714,4999.709082511616,4400.882048444028
715,4987.519255633328,3941.263564655479
716,2455.370416464463,2058.8934293457023
717,2466.2447361925656,2044.7989043465288
718,2387.891900864842,2101.695310102293
719,2625.8744105269207,2129.6142171514784
720,5034.222173876185,4143.613051329304
721,5204.392117847266,3970.7070480711445
722,5120.915874580362,4231.542383141327
723,2594.0447749943723,1982.2119556690088
724,2279.6615733115077,2056.205780380041
725,2302.3936572633984,2044.1983279098936
726,2602.414069511426,2032.1713497757355
727,5284.318171454436,4060.6261497610685
728,4993.199360497083,3740.918706487104
729,5220.1016640436455,3693.237313263302
730,2513.1836057750884,1977.3102036495384
731,2682.5036864907847,1822.9073455579328
732,2227.4579921463264,1988.5580111685185
733,2599.279444390559,2073.762095028931
734,4837.668675117997,4118.1291554018335
735,5195.42801209457,3885.8033916217414
736,5209.688774757719,3908.55223248351
737,2578.703033902812,2126.510038713399
